species,file_name,split
cophixalus infacetus,project_echo_bucket_3__region_6.450-8.450.mp3,train
cophixalus infacetus,project_echo_bucket_2__region_2.850-4.850.mp3,test
cophixalus infacetus,project_echo_bucket_2__region_32.450-34.450.mp3,train
cophixalus infacetus,project_echo_bucket_2__region_342.500-344.500.mp3,test
cophixalus infacetus,project_echo_bucket_3__region_273.900-275.900.mp3,test
phylidonyris niger,project_echo_bucket_3__region_57.750-59.750.mp3,train
phylidonyris niger,project_echo_bucket_1__region_428.000-430.000.wav,train
phylidonyris niger,project_echo_bucket_3__region_296.000-298.000.mp3,train
phylidonyris niger,project_echo_bucket_2__region_92.000-94.000.mp3,train
phylidonyris niger,project_echo_bucket_3__region_44.000-46.000.mp3,train
phylidonyris niger,project_echo_bucket_2__region_9.400-11.400.mp3,train
phylidonyris niger,project_echo_bucket_2__region_128.000-130.000.mp3,train
phylidonyris niger,project_echo_bucket_3__region_19.150-21.150.mp3,test
phylidonyris niger,project_echo_bucket_2__region_421.300-423.200.mp3,train
phylidonyris niger,project_echo_bucket_3__region_212.350-213.650.mp3,test
phylidonyris niger,project_echo_bucket_2__region_1.400-3.400.mp3,train
phylidonyris niger,project_echo_bucket_3__region_556.650-558.250.mp3,validation
phylidonyris niger,project_echo_bucket_2__region_248.000-250.000.mp3,test
phylidonyris niger,project_echo_bucket_3__region_147.850-149.850.mp3,validation
phylidonyris niger,project_echo_bucket_2__region_291.200-292.500.mp3,train
phylidonyris niger,project_echo_bucket_2__region_750.300-752.300.mp3,train
phylidonyris niger,project_echo_bucket_3__region_280.500-282.500.mp3,test
phylidonyris niger,project_echo_bucket_3__region_192.500-193.750.mp3,train
phylidonyris niger,project_echo_bucket_3__region_240.000-242.000.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_325.600-327.600.mp3,validation
phylidonyris niger,project_echo_bucket_2__region_386.000-388.000.mp3,test
phylidonyris niger,project_echo_bucket_2__region_5.400-7.400.mp3,train
phylidonyris niger,project_echo_bucket_3__region_130.050-131.950.mp3,validation
phylidonyris niger,project_echo_bucket_2__region_54.900-56.350.mp3,train
phylidonyris niger,project_echo_bucket_2__region_148.900-150.900.mp3,train
phylidonyris niger,project_echo_bucket_3__region_274.650-276.650.mp3,train
phylidonyris niger,project_echo_bucket_2__region_266.000-268.000.mp3,train
phylidonyris niger,project_echo_bucket_2__region_321.500-323.500.mp3,train
phylidonyris niger,project_echo_bucket_2__region_96.050-97.150.mp3,test
phylidonyris niger,project_echo_bucket_3__region_27.000-28.500.mp3,validation
phylidonyris niger,project_echo_bucket_2__region_15.250-16.550.mp3,train
phylidonyris niger,project_echo_bucket_2__region_8.000-10.000.mp3,train
phylidonyris niger,project_echo_bucket_2__region_145.700-147.500.mp3,train
phylidonyris niger,project_echo_bucket_2__region_384.000-386.000.mp3,train
phylidonyris niger,project_echo_bucket_3__region_468.000-470.000.mp3,train
phylidonyris niger,project_echo_bucket_2__region_103.700-105.700.mp3,train
phylidonyris niger,project_echo_bucket_2__region_75.100-77.100.mp3,train
phylidonyris niger,project_echo_bucket_3__region_245.900-247.900.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_10.650-12.350.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_82.000-84.000.mp3,train
phylidonyris niger,project_echo_bucket_3__region_105.550-107.450.mp3,train
phylidonyris niger,project_echo_bucket_2__region_76.000-78.000.mp3,train
phylidonyris niger,project_echo_bucket_2__region_194.350-196.350.mp3,test
phylidonyris niger,project_echo_bucket_3__region_532.050-534.050.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_504.000-506.000.mp3,train
phylidonyris niger,project_echo_bucket_2__region_257.150-258.900.mp3,train
phylidonyris niger,project_echo_bucket_2__region_556.650-558.250.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_512.550-514.550.mp3,train
phylidonyris niger,project_echo_bucket_3__region_41.700-43.700.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_13.200-14.550.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_445.100-447.000.mp3,train
phylidonyris niger,project_echo_bucket_2__region_27.350-29.350.mp3,train
phylidonyris niger,project_echo_bucket_2__region_490.100-491.800.mp3,train
phylidonyris niger,project_echo_bucket_2__region_60.000-62.000.mp3,train
phylidonyris niger,project_echo_bucket_2__region_80.150-81.700.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_95.650-97.050.mp3,train
phylidonyris niger,project_echo_bucket_2__region_24.000-26.000.mp3,validation
phylidonyris niger,project_echo_bucket_2__region_680.150-681.650.mp3,train
phylidonyris niger,project_echo_bucket_3__region_262.450-264.450.mp3,train
phylidonyris niger,project_echo_bucket_2__region_56.450-58.450.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_194.200-195.700.mp3,train
phylidonyris niger,project_echo_bucket_3__region_476.000-478.000.mp3,train
phylidonyris niger,project_echo_bucket_3__region_183.200-185.200.mp3,train
phylidonyris niger,project_echo_bucket_2__region_194.200-195.700.mp3,train
phylidonyris niger,project_echo_bucket_3__region_97.900-99.450.mp3,test
phylidonyris niger,project_echo_bucket_2__region_528.050-530.050.mp3,validation
phylidonyris niger,project_echo_bucket_2__region_100.850-102.300.mp3,train
phylidonyris niger,project_echo_bucket_3__region_298.000-300.000.mp3,train
phylidonyris niger,project_echo_bucket_3__region_556.450-558.350.mp3,train
phylidonyris niger,project_echo_bucket_2__region_159.800-161.500.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_3.400-5.400.mp3,train
phylidonyris niger,project_echo_bucket_2__region_177.750-179.700.mp3,train
phylidonyris niger,project_echo_bucket_2__region_3.400-5.400.mp3,train
phylidonyris niger,project_echo_bucket_2__region_108.400-110.400.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_544.500-546.500.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_551.750-552.950.mp3,validation
phylidonyris niger,project_echo_bucket_2__region_372.000-374.000.mp3,train
phylidonyris niger,project_echo_bucket_2__region_212.350-213.650.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_390.000-392.000.mp3,test
phylidonyris niger,project_echo_bucket_3__region_12.450-13.950.mp3,train
phylidonyris niger,project_echo_bucket_2__region_242.200-243.400.mp3,train
phylidonyris niger,project_echo_bucket_2__region_83.750-85.750.mp3,train
phylidonyris niger,project_echo_bucket_3__region_33.700-35.700.mp3,train
phylidonyris niger,project_echo_bucket_2__region_482.000-484.000.mp3,train
phylidonyris niger,project_echo_bucket_3__region_9.800-11.200.mp3,train
phylidonyris niger,project_echo_bucket_2__region_673.400-675.000.mp3,train
phylidonyris niger,project_echo_bucket_2__region_123.600-125.600.mp3,test
phylidonyris niger,project_echo_bucket_3__region_75.100-77.100.mp3,validation
phylidonyris niger,project_echo_bucket_2__region_855.550-857.150.mp3,train
phylidonyris niger,project_echo_bucket_2__region_256.000-258.000.mp3,train
phylidonyris niger,project_echo_bucket_3__region_331.700-333.700.mp3,train
phylidonyris niger,project_echo_bucket_3__region_2.750-4.750.mp3,test
phylidonyris niger,project_echo_bucket_2__region_134.300-136.300.mp3,train
phylidonyris niger,project_echo_bucket_3__region_807.150-808.950.mp3,train
phylidonyris niger,project_echo_bucket_2__region_802.350-803.600.mp3,train
phylidonyris niger,project_echo_bucket_2__region_82.050-83.900.mp3,train
phylidonyris niger,project_echo_bucket_2__region_390.000-392.000.mp3,test
phylidonyris niger,project_echo_bucket_2__region_204.350-206.100.mp3,train
phylidonyris niger,project_echo_bucket_2__region_528.950-530.950.mp3,train
phylidonyris niger,project_echo_bucket_2__region_24.100-26.100.mp3,train
phylidonyris niger,project_echo_bucket_2__region_332.500-334.500.mp3,test
phylidonyris niger,project_echo_bucket_3__region_66.000-68.000.mp3,train
phylidonyris niger,project_echo_bucket_2__region_514.250-515.450.mp3,train
phylidonyris niger,project_echo_bucket_2__region_508.000-510.000.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_457.450-459.450.mp3,test
phylidonyris niger,project_echo_bucket_2__region_546.800-548.800.mp3,train
phylidonyris niger,project_echo_bucket_2__region_642.150-643.650.mp3,train
phylidonyris niger,project_echo_bucket_3__region_89.700-91.700.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_274.100-275.350.mp3,validation
phylidonyris niger,project_echo_bucket_2__region_387.900-389.150.mp3,train
phylidonyris niger,project_echo_bucket_2__region_197.850-199.850.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_102.400-104.400.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_52.900-54.300.mp3,test
phylidonyris niger,project_echo_bucket_2__region_719.350-720.850.mp3,train
phylidonyris niger,project_echo_bucket_2__region_180.000-182.000.mp3,train
phylidonyris niger,project_echo_bucket_3__region_231.000-232.850.mp3,train
phylidonyris niger,project_echo_bucket_3__region_60.000-62.000.mp3,validation
phylidonyris niger,project_echo_bucket_2__region_709.500-711.500.mp3,validation
phylidonyris niger,project_echo_bucket_2__region_807.150-808.950.mp3,test
phylidonyris niger,project_echo_bucket_2__region_175.250-177.250.mp3,test
phylidonyris niger,project_echo_bucket_2__region_182.000-184.000.mp3,train
phylidonyris niger,project_echo_bucket_2__region_46.650-48.250.mp3,test
phylidonyris niger,project_echo_bucket_2__region_17.100-18.700.mp3,train
phylidonyris niger,project_echo_bucket_3__region_77.700-79.100.mp3,test
phylidonyris niger,project_echo_bucket_3__region_252.400-254.400.mp3,train
phylidonyris niger,project_echo_bucket_2__region_16.150-17.750.mp3,train
phylidonyris niger,project_echo_bucket_3__region_27.700-29.700.mp3,train
phylidonyris niger,project_echo_bucket_2__region_24.800-26.800.mp3,validation
phylidonyris niger,project_echo_bucket_2__region_280.000-282.000.mp3,test
phylidonyris niger,project_echo_bucket_3__region_528.050-530.050.mp3,test
phylidonyris niger,project_echo_bucket_3__region_53.700-55.700.mp3,train
phylidonyris niger,project_echo_bucket_3__region_458.200-460.200.mp3,validation
phylidonyris niger,project_echo_bucket_2__region_66.000-68.000.mp3,train
phylidonyris niger,project_echo_bucket_2__region_540.400-542.200.mp3,train
phylidonyris niger,project_echo_bucket_3__region_27.650-29.100.mp3,train
phylidonyris niger,project_echo_bucket_2__region_104.250-105.450.mp3,validation
phylidonyris niger,project_echo_bucket_2__region_413.700-415.300.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_135.200-137.150.mp3,test
phylidonyris niger,project_echo_bucket_2__region_223.250-224.500.mp3,train
phylidonyris niger,project_echo_bucket_2__region_302.050-303.650.mp3,train
phylidonyris niger,project_echo_bucket_2__region_296.000-298.000.mp3,train
phylidonyris niger,project_echo_bucket_2__region_156.550-158.550.mp3,train
phylidonyris niger,project_echo_bucket_3__region_328.250-330.250.mp3,train
phylidonyris niger,project_echo_bucket_2__region_512.550-514.550.mp3,train
phylidonyris niger,project_echo_bucket_3__region_846.800-848.050.mp3,train
phylidonyris niger,project_echo_bucket_2__region_283.750-285.550.mp3,validation
phylidonyris niger,project_echo_bucket_2__region_83.700-85.700.mp3,train
phylidonyris niger,project_echo_bucket_2__region_110.000-112.000.mp3,test
phylidonyris niger,project_echo_bucket_2__region_97.900-99.450.mp3,test
phylidonyris niger,project_echo_bucket_3__region_45.150-47.150.mp3,train
phylidonyris niger,project_echo_bucket_2__region_556.450-558.350.mp3,train
phylidonyris niger,project_echo_bucket_2__region_20.000-22.000.mp3,train
phylidonyris niger,project_echo_bucket_2__region_457.450-459.450.mp3,train
phylidonyris niger,project_echo_bucket_2__region_126.000-128.000.mp3,validation
phylidonyris niger,project_echo_bucket_2__region_319.150-320.950.mp3,test
phylidonyris niger,project_echo_bucket_2__region_229.700-231.350.mp3,train
phylidonyris niger,project_echo_bucket_2__region_33.550-34.900.mp3,train
phylidonyris niger,project_echo_bucket_3__region_473.850-475.350.mp3,train
phylidonyris niger,project_echo_bucket_3__region_180.000-182.000.mp3,validation
phylidonyris niger,project_echo_bucket_2__region_516.950-518.050.mp3,test
phylidonyris niger,project_echo_bucket_3__region_308.850-310.450.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_59.750-61.750.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_110.000-112.000.mp3,train
phylidonyris niger,project_echo_bucket_2__region_195.050-197.050.mp3,test
phylidonyris niger,project_echo_bucket_3__region_70.100-72.100.mp3,train
phylidonyris niger,project_echo_bucket_2__region_227.450-229.300.mp3,train
phylidonyris niger,project_echo_bucket_2__region_151.300-153.300.mp3,train
phylidonyris niger,project_echo_bucket_2__region_28.950-30.950.mp3,train
phylidonyris niger,project_echo_bucket_3__region_546.800-548.800.mp3,test
phylidonyris niger,project_echo_bucket_3__region_356.250-358.150.mp3,train
phylidonyris niger,project_echo_bucket_2__region_131.300-133.300.mp3,train
phylidonyris niger,project_echo_bucket_3__region_55.750-57.750.mp3,test
phylidonyris niger,project_echo_bucket_3__region_716.050-717.700.mp3,test
phylidonyris niger,project_echo_bucket_2__region_535.600-537.600.mp3,train
phylidonyris niger,project_echo_bucket_2__region_68.450-70.300.mp3,train
phylidonyris niger,project_echo_bucket_2__region_27.700-29.700.mp3,train
phylidonyris niger,project_echo_bucket_2__region_88.950-90.950.mp3,train
phylidonyris niger,project_echo_bucket_3__region_205.650-207.000.mp3,train
phylidonyris niger,project_echo_bucket_3__region_204.350-206.100.mp3,train
phylidonyris niger,project_echo_bucket_3__region_131.300-133.300.mp3,train
phylidonyris niger,project_echo_bucket_2__region_492.400-494.400.mp3,train
phylidonyris niger,project_echo_bucket_2__region_21.400-23.400.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_15.400-17.400.mp3,test
phylidonyris niger,project_echo_bucket_3__region_442.000-444.000.mp3,train
phylidonyris niger,project_echo_bucket_2__region_431.250-433.250.mp3,train
phylidonyris niger,project_echo_bucket_2__region_35.700-37.700.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_302.050-303.650.mp3,train
phylidonyris niger,project_echo_bucket_2__region_164.750-166.750.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_464.000-466.000.mp3,train
phylidonyris niger,project_echo_bucket_3__region_123.300-125.300.mp3,test
phylidonyris niger,project_echo_bucket_3__region_206.850-208.400.mp3,train
phylidonyris niger,project_echo_bucket_2__region_81.700-83.700.mp3,test
phylidonyris niger,project_echo_bucket_2__region_346.900-348.100.mp3,train
phylidonyris niger,project_echo_bucket_2__region_187.550-189.550.mp3,train
phylidonyris niger,project_echo_bucket_2__region_120.000-122.000.mp3,train
phylidonyris niger,project_echo_bucket_3__region_190.200-192.050.mp3,train
phylidonyris niger,project_echo_bucket_3__region_20.850-22.100.mp3,train
phylidonyris niger,project_echo_bucket_2__region_140.900-142.900.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_255.700-257.700.mp3,train
phylidonyris niger,project_echo_bucket_2__region_158.550-159.950.mp3,test
phylidonyris niger,project_echo_bucket_2__region_428.500-430.350.mp3,train
phylidonyris niger,project_echo_bucket_2__region_86.950-88.950.mp3,validation
phylidonyris niger,project_echo_bucket_2__region_107.700-109.700.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_507.750-509.750.mp3,train
phylidonyris niger,project_echo_bucket_2__region_567.400-568.850.mp3,train
phylidonyris niger,project_echo_bucket_3__region_7.100-9.000.mp3,train
phylidonyris niger,project_echo_bucket_3__region_32.000-34.000.mp3,train
phylidonyris niger,project_echo_bucket_3__region_159.800-161.500.mp3,train
phylidonyris niger,project_echo_bucket_3__region_33.550-34.900.mp3,validation
phylidonyris niger,project_echo_bucket_3__region_82.050-83.900.mp3,train
phylidonyris niger,project_echo_bucket_3__region_26.500-28.500.mp3,test
phylidonyris niger,project_echo_bucket_3__region_214.000-216.000.mp3,train
phylidonyris niger,project_echo_bucket_3__region_23.350-25.350.mp3,test
phylidonyris niger,project_echo_bucket_3__region_150.400-152.400.mp3,train
